,HP1509101_A3,HP1509101_A7,HP1509101_A8,HP1509101_B10,HP1509101_B13,HP1509101_B16,HP1509101_B17,HP1509101_B19,HP1509101_B20,HP1509101_B23,HP1509101_C1,HP1509101_C21,HP1509101_C22,HP1509101_C23,HP1509101_D17,HP1509101_D18,HP1509101_D19,HP1509101_D22,HP1509101_D23,HP1509101_D5,HP1509101_D8,HP1509101_E19,HP1509101_E22,HP1509101_E3,HP1509101_E4,HP1509101_F18,HP1509101_F19,HP1509101_F21,HP1509101_F22,HP1509101_F23,HP1509101_F4,HP1509101_F7,HP1509101_G16,HP1509101_G18,HP1509101_G19,HP1509101_G9,HP1509101_H1,HP1509101_H13,HP1509101_H20,HP1509101_H21,HP1509101_H22,HP1509101_H23,HP1509101_H7,HP1509101_I10,HP1509101_I12,HP1509101_I17,HP1509101_I21,HP1509101_I23,HP1509101_I5,HP1509101_J12,HP1509101_J15,HP1509101_J16,HP1509101_J19,HP1509101_J20,HP1509101_J22,HP1509101_J23,HP1509101_J4,HP1509101_J8,HP1509101_J9,HP1509101_K10,HP1509101_K15,HP1509101_K19,HP1509101_K22,HP1509101_K9,HP1509101_L11,HP1509101_L13,HP1509101_L14,HP1509101_L16,HP1509101_L17,HP1509101_L18,HP1509101_L19,HP1509101_L23,HP1509101_L8,HP1509101_M10,HP1509101_M12,HP1509101_N17,HP1509101_N18,HP1509101_N20,HP1509101_N23,HP1509101_N9,HP1509101_O1,HP1509101_O13,HP1509101_O14,HP1509101_O16,HP1509101_O18,HP1509101_O4,HP1509101_O7,HP1509101_O9,HP1509101_P1,HP1509101_P12,HP1509101_P17,HP1509101_P18,HP1509101_P20,HP1509101_P23,HP1509101_P4,HP1509101_P7,HP1509101_P8,HP1509101_P9
CAPN2,47.0104699032256,183.318056828598,319.853781128627,58.4616491581523,0,331.634801650804,7.34225172175803,191.743241050753,8.39318137944734,428.434329585961,44.9551010927836,81.677103185407,141.974870447931,135.266136122822,213.994296586791,200.569436234,49.2934604009201,29.4859131050141,462.899546075037,0,102.697044452416,113.003926886459,15.7277216822371,469.456017839329,0,568.812036062683,117.0138076293,65.0906831563064,589.118274157041,221.527267498773,82.3955930128537,206.891795590906,60.8355766452221,153.657037492317,165.769809492234,129.627709219123,19.2038100359111,0,632.251819359115,0,34.0793153465547,32.4959801269028,111.605066870036,60.0228086672936,345.207964261561,382.730042836324,79.6431984708506,54.815921284337,0,11.4996722593406,123.312951261619,71.7514529669226,67.6281130065768,0,431.127398146152,387.734660247504,85.9751848466474,9.48029047610019,166.585687513015,497.584098259765,224.524489206787,178.246764821219,0,18.0388195396493,91.4069516973874,436.871996505024,0,357.909806728704,42.8540818512963,297.918542450082,183.540414801337,71.8046912398277,20.0260338439972,49.3617061286084,113.257979024622,25.2421897960251,91.7167903857135,125.074598063845,156.379152424994,69.8540825830487,0,27.9197029343608,350.167231928032,133.022946458264,0,5.68252849788042,0,27.4652964535436,74.0242261103634,129.890967993337,473.116607041012,31.9813058606809,149.365197908887,13.9349516457178,37.4756408334583,28.0100275898772,441.626953697421,296.444315131286
SERINC3,60.4420327327186,99.9916673610532,0,35.9763994819399,131.821776957553,68.4325781184199,176.214041322193,117.995840646617,23.7806805751008,154.236358650946,123.626528005155,27.2257010618023,23.6624784079885,135.266136122822,111.649198219195,46.7492670921353,136.926278891445,73.7147827625352,174.768195967106,133.457894034432,115.900950167726,28.2509817216148,94.3663300934227,58.6820022299161,79.2903513553694,56.8812036062683,35.1041422887901,108.484471927177,69.3080322537695,330.201021366096,47.083196007345,183.903818303028,76.0444708065277,153.657037492317,165.769809492234,181.478792906772,0,86.063951253378,69.7657179982471,37.7676784208075,106.497860457983,90.2666114636189,55.8025334350179,100.038014445489,202.417397226097,195.379672217144,26.5477328236169,52.5319245641563,29.6929746421997,57.498361296703,63.7825609973892,0,50.7210847549326,62.6973988416656,30.7948141532966,64.622443374584,99.5502140329602,47.4014523805009,277.642812521691,144.037502127827,32.074927029541,35.6493529642437,97.2731104698291,180.388195396493,71.5358752414336,16.8027690963471,39.742468802162,51.1299723898149,0,284.67771834119,71.8201623135668,23.9348970799426,140.18223690798,75.2178379102604,22.6515958049245,156.862179446727,56.2135166880179,185.825117123427,0,54.330953120149,49.5098524606397,41.8795544015412,225.623216448474,78.6044683617015,206.953642384106,176.158383434293,0,45.7754940892393,423.956931359354,7.64064517607867,25.9241976460829,121.528962270587,112.023898431665,69.6747582285889,93.6891020836456,42.0150413848158,259.623118234242,137.242738486707
PLEKHB2,167.894535368663,183.318056828598,502.627370344985,107.92919844582,219.702961595922,68.4325781184199,19.5793379246881,88.4968804849629,90.9261316106795,137.098985467508,86.1639437611685,136.128505309012,141.974870447931,135.266136122822,167.473797328793,209.617681477639,142.403330047103,117.943652420056,184.215125478841,100.093420525824,223.732846842763,0,115.336625669739,58.6820022299161,89.2016452747906,85.3218054094025,84.8350105312427,23.669339329566,220.691365860687,181.401573763146,70.6247940110175,45.9759545757569,243.342306580889,76.8285187461586,178.521333299329,25.9255418438245,326.464770610489,22.9503870009008,104.648576997371,176.249165963768,208.735806497647,155.258571717425,223.210133740072,120.045617334587,127.099295932666,183.335719820197,46.4585324413295,61.6679114448792,178.157847853198,126.496394852747,93.5477561295041,23.9171509889742,157.798930348679,70.5345736968737,61.5896283065932,96.933665061876,122.175262676815,161.164938093703,83.2928437565073,333.905118569053,192.449562177246,106.948058892731,129.697480626439,108.232917237896,75.5100905326243,134.422152770777,119.227406406486,230.084875754167,171.416327405185,139.028653143372,7.98001803484076,71.8046912398277,285.37098227696,35.2583615204346,101.93218112216,165.877247231022,124.261457941934,46.4562792808568,67.0196367535688,62.0925178515989,99.0197049212793,97.7189602702627,205.768373401008,84.6509659279862,248.344370860927,17.0475854936413,0,52.6418182026252,154.777927321669,50.9376345071911,32.4052470576036,108.736439926315,56.0119492158327,153.284468102896,56.2134612501874,0,163.268146518441,96.0699169406947
MAP2K3,26.863125658986,33.3305557870178,182.773589216358,40.4734494171823,0,184.241556472669,110.13377582637,117.995840646617,0,0,78.6714269123713,27.2257010618023,47.3249568159769,67.6330680614108,251.210695993189,60.3216349575939,10.9541023113156,14.742956552507,42.5111828028095,0,27.1413617481384,0,0,58.6820022299161,59.4677635165271,85.3218054094025,0,96.6498022623943,38.3018072981358,263.324865140051,176.561985027544,22.9879772878784,60.8355766452221,57.6213890596189,395.297238019943,25.9255418438245,0,0,558.125743985977,138.481487542961,0,105.912824117313,37.2016889566786,0,62.7650844111929,155.23316422732,338.483593501115,54.815921284337,29.6929746421997,0,97.7999268626634,0,157.798930348679,70.5345736968737,400.332583992856,32.311221687292,113.125243219273,142.204357141503,235.996390643437,124.396024564941,288.674343265869,35.6493529642437,97.2731104698291,48.1035187723982,95.3811669885781,84.0138454817354,0,281.214848143982,85.7081637025927,198.612361633388,255.360577114904,71.8046912398277,0,148.085118385825,45.3031916098489,66.7115016037806,32.5446675562209,0,22.3398789178563,54.330953120149,247.549262303198,55.8394058687216,119.129058284794,0,0,28.4126424894021,0,0,26.9179004037685,341.28215119818,71.2915435267278,34.1133929180596,149.365197908887,41.8048549371534,56.2134612501874,266.095262103833,133.826349605279,41.172821546012
ARL1,107.452502635944,99.9916673610532,0,202.367247085912,131.821776957553,36.8483112945338,50.1720534320132,44.2484402424815,132.892038507916,34.2747463668769,134.865303278351,27.2257010618023,94.6499136319538,22.5443560204703,65.1286989611973,54.2894714618345,125.972176580129,29.4859131050141,37.7877180469418,66.7289470172161,167.983022711451,141.254908608074,31.4554433644742,117.364004459832,29.7338817582635,0,67.2829393868476,106.512026983047,96.6664660381523,58.5166366977892,35.3123970055087,45.9759545757569,91.2533649678332,19.2071296865396,102.01219045676,129.627709219123,57.6114301077334,57.375967502252,82.8467901229185,50.3569045610766,51.118973019832,86.6559470050742,55.8025334350179,120.045617334587,39.2281777569956,95.0134022425839,39.8215992354253,95.9278622475898,118.771898568799,172.495083890109,55.2782195310706,143.502905933845,5.6356760838814,125.394797683331,61.5896283065932,64.622443374584,49.7751070164801,132.724066665403,124.939265634761,65.4715918762849,32.074927029541,0,259.394961252878,42.0905789258484,91.4069516973874,67.2110763853883,79.484937604324,0,128.562245553889,46.3428843811239,39.9000901742038,0,70.0911184539902,32.9078040857389,11.3257979024622,270.45203352884,35.5032736976955,192.97223701279,67.0196367535688,77.6156473144986,49.5098524606397,69.7992573359019,59.5645291423971,78.6044683617015,41.3907284768212,34.0951709872825,47.6530855372885,164.791778721262,74.0242261103634,96.7815055636631,110.177839995852,95.9439175820427,130.694548170276,27.8699032914356,149.902563333833,149.386813812678,165.944673510546,68.6213692433533
CAPRIN1,67.1578141474651,33.3305557870178,182.773589216358,49.4675492876673,0,89.4887560010107,155.410994777212,66.3726603637222,20.9829534486183,154.236358650946,89.9102021855672,217.805608494419,260.287262487873,90.1774240818811,65.1286989611973,13.5723678654586,180.742688136707,14.742956552507,217.279378769915,266.915788068864,132.039057153106,113.003926886459,173.004938504608,176.046006689748,99.1129391942118,113.762407212537,43.8801778609876,67.0631281004369,131.320482165037,126.228744876659,82.3955930128537,68.9639318636353,121.671153290444,76.8285187461586,178.521333299329,233.329876594421,134.426670251378,34.4255805013512,52.3242884986854,37.7676784208075,53.2489302289917,83.0452825465294,111.605066870036,0,139.652312814904,173.968201289238,165.923330147605,125.619819609939,0,0,21.2608536657964,119.585754944871,242.3340716069,164.580671959372,307.948141532966,193.867330123752,58.8251264740219,85.3226142849017,83.2928437565073,78.5659102515419,96.224781088623,178.246764821219,0,60.1293984654978,51.6647987854798,100.816614578082,119.227406406486,102.25994477963,0,39.7224723266776,151.620342661974,0,72.5943726844898,49.3617061286084,101.93218112216,140.635057434997,35.5032736976955,82.1918787276697,89.3595156714251,116.423470971748,49.5098524606397,111.678811737443,138.98390133226,72.5579707954168,248.344370860927,96.6029844639671,142.959256611866,93.8397628829406,26.9179004037685,168.094193873731,90.73469176129,187.623661049328,0,41.8048549371534,0,9.33667586329239,179.327308471074,90.5802074012264
TMEM30A,73.8735955622116,49.9958336805266,91.3867946081791,26.9822996114549,131.821776957553,47.3764002358292,117.476027548128,58.9979203233086,43.3647704604779,51.4121195503153,112.387752731959,81.677103185407,0,0,9.30409985159961,70.8779210751728,93.1098696461825,88.4577393150422,47.2346475586772,0,83.6247361969671,84.7529451648445,136.306921246055,117.364004459832,138.758114871897,0,64.3575941961151,149.905815753918,80.2514057675226,173.042054234891,35.3123970055087,0,60.8355766452221,96.0356484326982,89.2606666496646,51.8510836876491,19.2038100359111,11.4751935004504,0,37.7676784208075,66.0286734839497,26.4782060293282,18.6008444783393,40.0152057781957,123.961041712106,34.7936402578476,33.1846660295211,41.1119409632528,59.3859492843993,34.4990167780218,21.2608536657964,23.9171509889742,56.356760838814,39.185874276041,30.7948141532966,96.933665061876,85.9751848466474,9.48029047610019,69.4107031304227,98.2073878144273,0,35.6493529642437,0,48.1035187723982,7.94843058238151,67.2110763853883,39.742468802162,25.5649861949075,171.416327405185,119.167416980033,55.8601262438853,23.9348970799426,107.639931911485,18.8044594775651,0,118.99889475269,14.7930307073731,60.750519059582,178.71903134285,23.2846941943496,247.549262303198,83.7591088030823,79.4193721898628,36.2789853977084,0,39.7776994851629,47.6530855372885,32.0428458624675,114.401076716016,73.8595700354271,25.9241976460829,46.905915262332,74.6825989544436,69.6747582285889,0,74.6934069063391,100.369762203959,79.6007883222899
FAM120B,13.431562829493,133.322223148071,137.080191912269,35.9763994819399,0,21.0561778825908,1.223708620293,0,22.3818170118596,0,14.9850336975945,0,0,0,18.6081997031992,72.3859619491127,93.1098696461825,14.742956552507,0,0,30.0755630182075,0,52.4257389407904,0,0,0,17.552071144395,0,0,0,0,0,0,19.2071296865396,0,0,0,154.91511225608,17.4414294995618,31.4730653506729,10.6497860457983,40.9208638635073,37.2016889566786,40.0152057781957,4.70738133083947,24.0879047938945,26.5477328236169,27.4079606421685,0,45.9986890373624,25.5130243989557,0,0,109.720447972915,30.7948141532966,32.311221687292,135.750291863128,28.4408714283006,27.7642812521691,32.7357959381424,0,0,0,0,15.896861164763,0,0,25.5649861949075,0,19.8612361633388,0,0,55.0715930709923,0,33.9773937073867,27.045203352884,20.7102429903224,0,0,62.0925178515989,0,41.8795544015412,84.8343293846262,54.4184780965626,0,73.8728704724454,0,11.4438735223098,33.6473755047106,5.09376345071911,45.367345880645,0,0,0,0,0,113.752397164487,43.9176763157461
PDK3,241.768130930874,183.318056828598,274.160383824537,463.196143329976,0,31.5842668238861,72.1988085972873,14.7494800808272,366.5022535692,0,59.9401347903781,0,118.312392039942,67.6330680614108,46.520499257998,140.247801276406,503.888706320517,0,28.3407885352063,100.093420525824,393.916520506766,0,125.821773457897,0,148.669408791318,28.4406018031342,140.41656915516,325.453415781532,51.0690763975144,0,188.33278402938,22.9879772878784,425.849036516555,614.628149969269,216.775904720614,25.9255418438245,288.057150538667,0,0,440.622914909421,359.962768347984,245.525183181044,111.605066870036,240.091234669174,17.260398213078,14.7203862629355,252.20346182436,383.711448990359,207.850822495398,34.4990167780218,55.2782195310706,0,259.241099858545,713.182911823946,0,0,416.300895046924,426.613071424508,0,32.7357959381424,0,0,259.394961252878,108.232917237896,258.323993927399,0,0,0,42.8540818512963,39.7224723266776,15.9600360696815,0,342.945829578452,345.531942900259,475.683511903414,153.256152333009,150.888913215206,321.620395021316,111.699394589281,263.893200869295,0,418.795544015412,21.6598287790535,314.417873446806,165.562913907285,73.8728704724454,142.959256611866,141.904031676642,222.07267833109,0,38.8862964691243,243.057924541175,37.3412994772218,125.41456481146,112.426922500375,172.728503470909,212.783895872394,35.6831120065437
NFKBIZ,40.2946884884791,16.6652778935089,228.466986520448,49.4675492876673,0,268.466268003032,0,88.4968804849629,0,0,7.49251684879726,136.128505309012,0,0,213.994296586791,0,5.47705115565779,0,392.047574737021,0,0,0,0,234.728008919664,0,113.762407212537,2.92534519073251,0,249.873695230695,0.835951952825559,0,229.879772878784,0,0,12.7515238070949,0,0,0,87.2071474978089,0,31.949358137395,73.4168439904101,18.6008444783393,0,351.48447270268,0,86.2801316767548,38.8279442430721,0,0,0,0,22.5427043355256,0,30.7948141532966,549.290768683964,0,0,111.057125008676,111.301706189684,96.224781088623,71.2987059284874,0,0,15.896861164763,302.449843734247,39.742468802162,127.824930974537,0,13.2408241088925,0,0,50.065084609993,2.35055743469564,0,0,0,0,0,0,0,0,59.5645291423971,0,0,0,0,0,0,2.54688172535956,71.2915435267278,0,18.6706497386109,13.9349516457178,0,0,65.5749113065868,38.4279667762779
AKIRIN1,60.4420327327186,299.97500208316,0,40.4734494171823,43.9405923191845,31.5842668238861,64.8565568755293,29.4989601616543,48.9602247134428,34.2747463668769,56.1938763659795,136.128505309012,23.6624784079885,45.0887120409405,60.4766490353975,48.2573079660751,76.6787161792091,0,136.980477920164,133.457894034432,65.2859782590357,28.2509817216148,5.24257389407904,0,79.2903513553694,56.8812036062683,40.9548326702551,110.456916871308,54.7168675687654,76.0716277071259,105.937191016526,68.9639318636353,136.88004745175,38.4142593730793,51.0060952283798,77.7766255314736,0,11.4751935004504,117.729649122042,245.489909735249,27.6894437190757,64.9919602538056,74.4033779133573,40.0152057781957,9.41476266167894,32.1172063918594,59.7323988531379,31.9759540825299,0,68.9980335560437,29.7651951321149,71.7514529669226,118.349197761509,7.83717485520819,92.3844424598898,0,108.600233490502,37.9211619044007,69.4107031304227,45.8301143133994,64.149854059082,0,0,96.2070375447964,75.5100905326243,50.4083072890412,0,0,128.562245553889,105.92659287114,31.920072139363,0,92.620406528487,75.2178379102604,56.6289895123111,14.4241084548715,14.7930307073731,42.8827193361755,178.71903134285,46.5693883886992,0,111.678811737443,28.8797717054047,90.6974634942709,124.172185430464,85.2379274682063,95.3061710745771,11.4438735223098,154.777927321669,25.4688172535956,32.4052470576036,81.0193081803916,168.035847647498,0,0,102.703434496216,69.5897017947452,46.6625310854803
CAP1,181.326098198156,83.3263894675444,228.466986520448,49.4675492876673,0,236.882001179146,346.30953954292,235.991681293234,128.695447818192,239.923224568138,97.4027190343644,272.257010618023,23.6624784079885,180.354848163762,125.605347996595,95.0065750582104,21.9082046226312,0,70.8519713380159,133.457894034432,81.4240852444153,113.003926886459,99.6089039875017,293.41001114958,79.2903513553694,540.371434259549,26.3281067165926,57.2009033797844,145.911646850041,423.827640082559,176.561985027544,459.759545757569,243.342306580889,0,204.024380913519,103.702167375298,38.4076200718223,109.014338254279,414.233950614592,44.0622914909421,85.1982883663867,63.7884054342907,37.2016889566786,80.0304115563914,225.954303880294,361.318571908418,66.3693320590422,43.3959376834335,118.771898568799,80.4977058153843,38.2695365984335,0,236.698395523019,101.883273117707,215.563699073076,161.55610843646,122.175262676815,37.9211619044007,235.996390643437,202.961934816483,160.374635147705,285.19482371395,97.2731104698291,48.1035187723982,115.252243444532,235.238767348859,119.227406406486,153.389917169445,85.7081637025927,331.020602722313,119.700270522611,143.609382479655,100.130169219986,42.3100338245215,101.93218112216,142.438070991856,97.6340026686627,64.3240790042633,156.379152424994,31.0462589257994,49.5098524606397,41.8795544015412,297.822645711986,108.836956193125,82.7814569536424,28.4126424894021,95.3061710745771,43.4867193847774,201.884253028264,33.1094624296742,200.912531757142,46.905915262332,112.023898431665,222.959226331485,56.2134612501874,135.38180001774,246.240483273714,194.884688651123
PNPLA8,33.5789070737326,49.9958336805266,0,31.4793495466974,0,10.5280889412954,36.7112586087901,73.7474004041358,0,0,52.4476179415808,0,0,0,0,13.5723678654586,27.385255778289,0,9.44692951173545,0,25.6742611131039,56.5019634432297,0,352.092013379497,69.3790574359483,85.3218054094025,17.552071144395,11.834669664783,21.8867470275062,36.7818859243246,0,0,0,0,25.5030476141899,25.9255418438245,76.8152401436445,17.2127902506756,30.5225016242331,69.2407437714804,27.6894437190757,12.0355481951492,0,0,0,41.4847249228183,86.2801316767548,2.28399672018071,0,0,0,47.8343019779484,22.5427043355256,15.6743497104164,0,64.622443374584,4.52500972877092,0,55.5285625043382,13.094318375257,0,71.2987059284874,0,0,0,0,0,76.6949585847224,0,52.9632964355702,7.98001803484076,23.9348970799426,15.0195253829979,4.70111486939128,0,10.8180813411536,8.87581842442389,14.2942397787252,22.3398789178563,23.2846941943496,0,0,0,24.1859902651389,0,0,0,25.1765217490816,20.1884253028264,15.2812903521573,19.4431482345621,0,0,13.9349516457178,0,70.0250689746929,29.4417969131614,0
PSMD1,120.884065465437,66.6611115740355,91.3867946081791,121.420348251547,131.821776957553,52.6404447064769,57.5143051537712,95.8716205253765,120.302266438745,0,101.148977458763,27.2257010618023,94.6499136319538,135.266136122822,69.7807488869971,203.585517981879,65.7246138678935,29.4859131050141,151.150872187767,33.364473508608,117.368050802761,0,62.9108867289484,352.092013379497,198.225878388424,142.203009015671,55.5815586239176,126.236476424352,94.8425704525267,150.471351508601,11.7707990018362,183.903818303028,15.2088941613055,96.0356484326982,0,103.702167375298,0,22.9503870009008,113.369291747152,69.2407437714804,136.317261386219,71.0097343513802,55.8025334350179,80.0304115563914,69.0415928523122,105.719137706537,33.1846660295211,91.3598688072284,29.6929746421997,45.9986890373624,59.5303902642299,119.585754944871,123.984873845391,23.5115245656246,123.179256613186,0,36.2000778301673,37.9211619044007,69.4107031304227,85.1130694391703,32.074927029541,0,0,18.0388195396493,67.5616599502428,33.6055381926942,119.227406406486,127.824930974537,214.270409256482,46.3428843811239,63.8401442787261,23.9348970799426,132.672474216481,63.4650507367822,101.93218112216,54.090406705768,82.8409719612896,42.8827193361755,89.3595156714251,46.5693883886992,0,55.8394058687216,97.4692295057408,42.3254829639931,206.953642384106,56.8252849788042,95.3061710745771,59.5081423160111,40.3768506056528,89.1408603875845,19.4431482345621,125.793136385345,74.6825989544436,264.764081268638,37.4756408334583,140.050137949386,56.2070668342173,71.3662240130875
RAB3B,409.662666299537,333.305557870177,0,701.539789897827,615.168292468582,0,0,0,271.379531268797,0,329.67074134708,0,354.937176119827,518.520188470816,0,542.894714618345,169.788585825392,0,33.0642532910741,734.018417189377,506.883269404423,310.760798937763,650.079162865801,0,9.91129391942118,0,274.982447928856,287.976961843053,96.6664660381523,0.835951952825559,576.769151089976,0,334.595671548722,441.763982790412,510.060952283798,388.883127657368,19.2038100359111,51.6383707520268,0,352.498331927536,391.912126485379,353.845116937386,465.021111958483,160.060823112783,0,0,404.852925560157,203.275708096083,356.315695706396,436.987545854943,335.921487919583,119.585754944871,383.225973703935,423.207442181243,0,0,280.550603183797,360.251038091807,0,157.131820503084,96.224781088623,0,648.487403132194,246.530533708541,508.699557272417,0,476.909625625944,0,342.832654810371,0,71.8201623135668,23.9348970799426,310.403524581957,660.506639149474,554.964097220649,335.360521575762,254.440128166818,171.530877344702,424.457699439269,147.469729897547,148.529557381919,251.277326409247,182.303558890367,429.301327206216,331.12582781457,261.396310902499,381.224684298308,510.396759095018,484.522207267833,196.109892852686,0,221.737053967388,317.401045556385,320.503887851509,637.08589416879,434.155427643096,186.018625951338,156.456721874846
ARHGAP5,26.863125658986,16.6652778935089,91.3867946081791,49.4675492876673,43.9405923191845,31.5842668238861,50.1720534320132,51.623180282895,9.79204494268856,0,22.4775505463918,81.677103185407,47.3249568159769,45.0887120409405,4.6520499257998,12.0643269915188,10.9541023113156,14.742956552507,0,0,28.6084623831729,84.7529451648445,15.7277216822371,0,29.7338817582635,85.3218054094025,23.4027615258601,23.669339329566,31.0062249556337,10.8673753867323,0,22.9879772878784,0,19.2071296865396,0,25.9255418438245,76.8152401436445,34.4255805013512,26.1621442493427,25.1784522805383,10.6497860457983,25.2746512098133,37.2016889566786,0,48.6429404186745,22.7496878609004,13.2738664118084,20.5559704816264,29.6929746421997,57.498361296703,25.5130243989557,0,28.178380419407,31.3486994208328,0,0,31.6750681013964,9.48029047610019,13.8821406260845,72.0187510639134,96.224781088623,0,0,0,3.97421529119075,50.4083072890412,0,0,42.8540818512963,13.2408241088925,55.8601262438853,0,140.18223690798,37.6089189551302,11.3257979024622,7.21205422743574,35.5032736976955,3.57355994468129,22.3398789178563,15.5231294628997,49.5098524606397,41.8795544015412,79.4193721898628,12.0929951325695,0,17.0475854936413,190.612342149154,13.7326482267718,0,2.54688172535956,19.4431482345621,17.0566964590298,18.6706497386109,13.9349516457178,0,4.6683379316462,46.8392223618477,5.48970953946827
CD47,80.5893769769581,16.6652778935089,91.3867946081791,0,0,310.578623768214,47.7246361914272,154.869540848685,26.5784077015832,17.1373731834384,52.4476179415808,108.902804247209,47.3249568159769,112.721780102351,97.6930484417959,108.578942923669,5.47705115565779,29.4859131050141,42.5111828028095,66.7289470172161,76.2892330217945,0,52.4257389407904,176.046006689748,19.8225878388424,85.3218054094025,32.1787970980576,94.6773573182639,353.83574361135,112.017561678625,141.249588022035,574.699432196961,30.4177883226111,0,25.5030476141899,0,96.0190501795556,0,379.351091615469,94.4191960520187,44.729101392353,57.7706313367161,18.6008444783393,100.038014445489,36.0899235364359,74.9401482476718,278.751194647977,66.2359048852406,0,22.9993445186812,38.2695365984335,0,33.8140565032884,148.906322248956,215.563699073076,258.489773498336,36.2000778301673,47.4014523805009,138.821406260845,78.5659102515419,288.674343265869,106.948058892731,64.8487403132194,78.1682180051471,51.6647987854798,302.449843734247,0,178.954903364352,0,19.8612361633388,39.9000901742038,0,0,42.3100338245215,33.9773937073867,57.6964338194859,65.0893351124418,32.1620395021316,0,38.8078236572493,0,83.7591088030823,140.788887063848,42.3254829639931,0,79.5553989703258,0,64.0856917249351,100.942126514132,33.1094624296742,388.862964691243,34.1133929180596,37.3412994772218,69.6747582285889,112.426922500375,42.0150413848158,58.8835938263228,148.222157565643
TSPAN13,107.452502635944,49.9958336805266,411.240575736806,53.9645992229098,307.584146234291,152.657289648783,20.8030465449811,103.24636056579,25.179544138342,0,247.25305601031,190.579907432616,141.974870447931,157.810492143292,23.260249628999,369.470014115263,76.6787161792091,88.4577393150422,160.597801699503,33.364473508608,134.239708105658,169.505890329689,230.673251339478,117.364004459832,29.7338817582635,284.406018031342,96.5363912941727,17.7520044971745,1.82389558562551,47.6492613110569,129.478789020199,206.891795590906,45.6266824839166,76.8285187461586,127.515238070949,440.734211345017,76.8152401436445,17.2127902506756,87.2071474978089,31.4730653506729,83.068331157227,31.2924253073879,55.8025334350179,20.0076028890979,120.822787491546,1.33821693299414,99.5539980885632,9.13598688072284,89.078923926599,91.9973780747249,93.5477561295041,23.9171509889742,90.1708173421024,15.6743497104164,153.974070766483,96.933665061876,18.1000389150837,104.283195237102,138.821406260845,202.961934816483,96.224781088623,71.2987059284874,0,366.789330639536,99.3553822797689,33.6055381926942,278.197281615134,102.25994477963,128.562245553889,33.1020602722313,23.9400541045223,23.9348970799426,30.0390507659958,11.7527871734782,11.3257979024622,57.6964338194859,76.9237596783403,214.413596680878,178.71903134285,15.5231294628997,49.5098524606397,27.9197029343608,265.332902543405,30.2324878314236,455.298013245033,85.2379274682063,95.3061710745771,130.460158154332,127.8600269179,35.6563441550338,116.658889407373,70.358872893498,18.6706497386109,13.9349516457178,168.640383750562,60.6883931114006,103.046289196065,41.172821546012
DHRS7,0,83.3263894675444,91.3867946081791,67.4557490286372,43.9405923191845,105.280889412954,17.1319206841021,221.242201212407,85.3306773577146,119.961612284069,337.163258195877,245.031309556221,23.6624784079885,293.076628266114,339.599644583386,398.12279072012,0,44.2288696575211,340.089462422476,100.093420525824,91.6937896896569,56.5019634432297,277.856416386189,293.41001114958,59.4677635165271,85.3218054094025,49.7308682424526,31.559119106088,271.760442258202,38.4537898299757,0,160.915841015149,15.2088941613055,0,63.7576190354747,544.436378720315,38.4076200718223,0,492.72038336262,6.29461307013458,91.5881599938657,39.7173090439923,37.2016889566786,40.0152057781957,47.0738133083947,10.7057354639531,59.7323988531379,31.9759540825299,89.078923926599,91.9973780747249,51.0260487979113,143.502905933845,445.218410626631,47.0230491312492,307.948141532966,258.489773498336,18.1000389150837,0,291.524953147775,340.452277756681,416.974051384033,71.2987059284874,64.8487403132194,132.284676624095,27.8195070383353,67.2110763853883,596.13703203243,230.084875754167,128.562245553889,178.751125470049,47.8801082090446,191.47917663954,40.0520676879944,82.2695102143473,22.6515958049245,37.8632846940376,82.8409719612896,92.9125585617136,357.4380626857,108.661906240298,148.529557381919,27.9197029343608,247.283045227527,30.2324878314236,413.907284768212,62.5078134766846,47.6530855372885,77.8183399517069,296.096904441454,155.359785246933,388.862964691243,0,56.0119492158327,250.82912962292,18.7378204167291,182.065179334202,112.414133668435,118.028755098568
